梅林IPTV+,#genre#
芒果娱乐4K,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221226887/index.m3u8?servicetype=3
斗鱼4K影院,http://epg.112114.xyz/douyu/9249162









🌸电影·影视,#genre#
邵氏电影频道,https://openhls-tct.douyucdn2.cn/dyliveflv1/4246519rs5QiOQE5.m3u8
星城-1,https://d1--cn-gotcha101.bilivideo.com/live-bvc/163261/live_28654478_27630584.m3u8?expires=1685459279&len=0&oi=0x2408845988103ba6981ea3fffe00e34a&pt=html5&qn=0&trid=100322d405e9dc584d2a85b8cfed9f7668e5&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=cd0cedd1e1a90c1abf90f505f8db2bc8&sk=43dc02202451210669eb2b9b45c6a990&p2p_type=0&sl=1&free_type=0&mid=0&source=onetier&trace=20&site=734d16c2fb77877de69f919fafcbe029&order=1
经典怀旧,http://159.75.85.63:35455/bilibili/22145508

星城上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
美亚电影,http://198.16.100.90:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b
美国mytime,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
邵氏影院,http://epg.112114.xyz/douyu/4246519
星级综合,http://pull-l3-cny.douyincdn.com/live/stream-112138tvb8080221221253fiyt12136454.m3u8
星卫HD电影,http://103.112.191.9:880/LAOSAT1082.m3u8
龙祥时代,http://103.112.191.9:880/LAOSAT1084.m3u8
卫视电影,http://103.112.191.9:880/LAOSAT1085.m3u8
星城电影台,https://cn-jssz-cm-02-33.bilivideo.com/live-bvc/888586/live_425917753_27525262.m3u8

女神金电影,http://125.77.176.167/open-tct.douyucdn2.cn/dyliveflv1a/747764reiwYpl0AW_2000.flv?wsAuth=f64cf95bd6fdc9bea26bbecc579e6d43&token=cpn-androidmpro-0-747764-72757a48f7b39f8d4e0b2f076ceec1d66a5f82b9c9ac70ca&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play2&sid=345492060&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.149.25.5&dispatch_from=OC_MGR125.77.176.168&utime=1684597147160
电影鬼片,http://14.17.92.17/live-bvc/398106/live_1182531965_83414502/index.m3u8?expires=1684600004&len=0&oi=0x240e04640d1219851&pt=android&qn=0&trid=10074fd0f8e9f41e414db6aa6f1578d0e356&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=88f94b6525dd13d77fcca64378f06e18&sk=6c270186b9fefe53732d2132184adb01&flvsk=6602d1551ff4a9e00e0f6ed94c6c1dda&p2p_type=8192&sl=1&mid=3493265961650739&sid=cn-gddg-ct-01-16&chash=1&bmt=1&sche=ban&bvchls=1&score=9&pp=rtmp&trace=891&source=batch&site=5a56fa41832ae991d420b5bd7129477b&order=1

黑莓电Y,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221225567/index.m3u8
未知电影,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2482771376_951312812/ott.mobaibox.com/PLTV/3/224/3221227536/index.m3u8


斗鱼贝贝,http://159.75.85.63:35455/douyu/431460
VIUTV,https://pull-l3-cny.douyincdn.com/live/YesLiveTV-1edeac06-94f0-413b-8fb9-71350cad3c61.m3u8
星空视界,https://cn-hnly-cu-01-23.bilivideo.com/live-bvc/242764/live_1502232117_9447889.m3u8
星影[768*576],http://61.160.152.68/live.aishang.ctlcdn.com/00000110240279_1/encoder/0/playlist.m3u8?CONTENTID=00000110240279_1&&AUTHINFO=FABqh274XDn8fkurD5614vXukv%2Bllu6MCULXDoxJ6upZMyB3BTGL8Fz1cBrzuGpUOEVg8724ObgLgS2tj%2FSq8xWZ1p4rvSaCId2u7KLjn%2F46Kf00Xa0UUCbNAV9EWdHyJMhivxx1S8fcvB8Encq%2Br2%2FNnfOdizLLGdg97cAjQVBrJ5ycvSCIUdxWiGJJfFI3hgreSH2tPUplkub%2BeFttIQ%3D%3D&USERTOKEN=OcdSKDHIYJi7z1i4zpgoeOB0O2BhR0KR
笑傲江湖,http://49.86.255.58:485/live-bvc/145058/live_16953550_3759165/index.m3u8?expires=1684335187&len=0&oi=0x240e04640d28294c1&pt=android&qn=0&trid=100713f755c2f4dd400e8b6f4876c37f1b60&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha16&sign=a6a2fa0b96f87ceacdc9b211ca408475&sk=1bf02a3dd7a21e704aa69606506444a1&flvsk=f2e206c7978f8adc063f1e4f29d08eb3&p2p_type=8192&sl=2&mid=3493265961650739&sid=mcdn-jkwl-jsyz-ct-2002720&chash=1&bmt=1&sche=ban&bvchls=1&score=12&pp=rtmp&trace=91&source=batch&site=c81d628ceaeb07bb99b6f90632eb8b14&order=1
未知,http://61.160.48.51:485/live-bvc/364283/live_319977117_58326545_minihevc/index.m3u8?expires=1684335392&len=0&oi=0x240e04640d28294c1&pt=android&qn=0&trid=1007df12b9ca79344f4e8374956258f45876&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha16&sign=0d79fec1e48d3ad2bdbcce374e4ffc12&sk=eec89326566e6af53f2c798093febcde&flvsk=be13aac85de4a2e656b616510bf6a189&p2p_type=8192&sl=2&mid=3493265961650739&sid=mcdn-jd-jswx-ct-17000153&chash=1&bmt=1&sche=ban&bvchls=1&score=11&pp=rtmp&trace=91&source=batch&site=b0f6e9312a56db003dea994249ddc482&order=1
熊猫房间,http://59.47.74.33:35455/bilibili/21448296
熊猫房间,http://14.17.92.18/live-bvc/288669/live_420351661_73320656_1500/index.m3u8?expires=1684334426&len=0&oi=0x240e04640d28294c1&pt=android&qn=0&trid=10077ba72f71a4e94965b9a9c5bd644b8514&sigparams=cdn,expires,len,oi,pt,qn,trid&cdn=cn-gotcha01&sign=77a93444e9a73c4497eb1154665825cd&sk=657866af8fc16d8b2b84dfdde3e98143a3dc308b223ddad3e3e2f65932188943&flvsk=1304f646dfeb4df8b6e7ff33c167d3adda26bb4da5f21f1459ebf5b3c7780c72&p2p_type=8192&sl=1&mid=3493265961650739&sid=cn-gddg-ct-01-17&chash=0&sche=ban&bvchls=1&score=10&pp=rtmp&trace=890&source=batch&site=afaeefcc9c078ffebaab8483df9079f9&order=1

斗鱼电影2,http://openhls-tct.douyucdn2.cn/dyliveflv3/326852rvbN1LkV9z.m3u8?txSecret=6491f563bae4908579c91f3ab12908e6&txTime=6465000c&token=cpn-androidmpro-0-326852-2b67654d0cb5fa324f815e400809080d&did=be39040bb01a9b6ca883013c3f185521&origin=tct&vhost=play3&sid=349123069&mt=36
斗鱼电影3,http://1.82.234.46/openhls-tct.douyucdn2.cn/dyliveflv3/74374rPCZzw5FYyT.m3u8?txSecret=518e4ae415ededc86fefedd5ce53f7e0&txTime=646500a8&token=cpn-androidmpro-0-74374-e5d97d8279387b8762dbcb91259cfb4f&did=be39040bb01a9b6ca883013c3f185521&origin=tct&vhost=play3&sid=340289784&mt=36&TxLiveCode=cold_stream&svr_type=live_oc&tencent_test_client_ip=27.148.64.52&dispatch_from=OC_MGR113.240.86.136&utime=1684333704277
斗鱼电影4,http://115.231.143.32/openhls-tct.douyucdn2.cn/dyliveflv3a/338759rI0ypPx4dr.m3u8?txSecret=4b44e1effb2d4595bc67b8891df67eaf&txTime=64690049&token=cpn-androidmpro-0-338759-3e34bdfbde63934ce16a903bfa707f2e&did=6381c2d4e3d5f34f&origin=tct&vhost=play4&sid=340010340&mt=36&TxLiveCode=cold_stream&svr_type=live_oc&tencent_test_client_ip=27.149.25.5&dispatch_from=OC_MGR175.6.93.125&utime=1684595754187
斗鱼电影5,http://124.232.144.178/open-tct.douyucdn2.cn/dyliveflv1/323876ryThMshlGE_2000.flv?wsAuth=54674863f9637efca3b7c88c5b3402f5&token=cpn-androidmpro-0-323876-c58c02104b2437746e2837f2b036d0700e5d03335597f4c4&logo=0&expire=0&did=b07ab7c5bfe647509434cb9cbdb45a9b&origin=tct&vhost=play1&sid=346829098&mt=1&TxLiveCode=hot_stream&svr_type=live_oc&tencent_test_client_ip=27.149.25.5&dispatch_from=OC_MGR125.77.176.168&utime=1684597545094
周星驰[1280x720],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353881242
成龙[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
周星驰2[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=38670875
电影台54[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26623173
电影台55[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29170933
电影台57[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24923327
电影台62[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24921161
电影台63[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34229877
电影台64[800x600],http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227227
周星馳,http://hdltctwk.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_2000.m3u8?blog.ntnas.top|2023-5
歐美影庁,http://hdltctwk.douyucdn2.cn/dyliveflv1a/36337rsJPht5Qtz1.m3u8?wsAuth=|2023-5

經典巨制,http://hdltctwk.douyucdn2.cn/dyliveflv1a/2793084rVUYf6O8Y.m3u8?blog.ntnas.top|2023-5

女神金电影,http://hdltctwk.douyucdn2.cn/dyliveflv1a//747764reiwYpl0AW_2000.m3u8
横溪综合,http://pull-hls-f5-spe.ixigua.com/live/strixibiibii-qb1745901137259906guab123xd4503471258.flv
横溪电影,http://pull-hls-f5-spe.ixigua.com/live/strixibiibii-rt27740911130219906guab123ky8031349012.flv?
1905电影,http://107.151.203.111:2209/dl/19052305.php
电影,http://111.20.40.170/PLTV/88888893/224/3221226352/index.m3u8?blog.ntnas.top
美国mytime 电影频道[1920*1080],https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
经典功夫台,http://pull-l3-cny.douyincdn.com/live/stream-112175tvb8080221221240fiyt1213aazz6559930.m3u8
星级综合台,http://pull-l3-cny.douyincdn.com/live/stream-112138tvb8080221221253fiyt12136454.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
星级剧集台（修复）,http://pull-l3-cny.douyincdn.com/live/stream-112138tvb8080221221253fiyt12136454.m3u8


星光影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
邵氏影院,http://hdltctwk.douyucdn2.cn/dyliveflv1a/4246519rkCcOg2vc.m3u8?txSecret

cctv6(4k),http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228516/index.m3u8
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8


黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225769/index.m3u8

超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225623/2/index.m3u8
动作电影,http://117.169.124.149:8080/live/dongzuody/index.m3u8


🌸港  澳 台,#genre#

V音乐台,http://pull-l3-cny.douyincdn.com/live/I8NmAJdx55508k02.flv
TVB翡翠,http://pull-l3-cny.douyincdn.com/live/I8KKIHHHI5845884UUIOHHYHTV.flv
无线新闻,http://pull-l3-cny.douyincdn.com/live/78625566800365445000YHTV.flv
HOY资讯,http://pull-l3-cny.douyincdn.com/live/yhtvtyjd0056999.flv

TVB翡翠,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=2
TVB翡翠,http://pull-l3-cny.douyincdn.com/live/I8KKIHHHI5845884UUIOHHYHTV.flv
TVB明珠,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=3
TVB星河,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=4
TVB J2,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=5
无线新闻,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=13
无线新闻,http://pull-l3-cny.douyincdn.com/live/78625566800365445000YHTV.flv
HOYTV,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=1
HOY资讯,http://pull-l3-cny.douyincdn.com/live/yhtvtyjd0056999.flv
无线财经,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=14
TVB戏曲(限时看),http://pull-l3-cny.douyincdn.com/live/id00326548878xq.flv
TVB武功(限时看),http://pull-l3-cny.douyincdn.com/live/yinhutv0028188kuanfu.flv





纬来电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=103
东森电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=104
东森洋片,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=105
东森戏剧,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=106
龙华电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=107
龙翔时代,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=108
卫视中文,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=109
天映频道,http://video.m3u8cdn.live:80/play/QxvkikQUYujktuUQCWc49Ju1zgomKlO3crXqmlCHwTA/m3u8
天映经典,http://video.m3u8cdn.live:80/play/QxvkikQUYujktuUQCWc49NLDA33Obd7krwxa8pU6uk8/m3u8
天映频道,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=110
天映经典,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=111
星卫电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=112
美亚电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=113
卫视电影,http://flv.mp4cdn.live/gt-key=85IUHH9OIYUFFJIJYRGDW8802.php?id=114



凤凰中文 8M1080,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3
凤凰资讯 8M1080,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1674373416&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
星空音乐,http://xcm13.f3322.net:4000/udp/239.93.1.7:2194bc9f000c6daa2def0b71d5389778b0d3

凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文 ,http://61.221.81.93:8078/hls/21/80/phoenixch.m3u8


凤凰香港 ,http://113.117.74.20:8081/hls/38/index.m3u8
凤凰中文 ,http://anren.live/HK/AQtR.m3u8ift-live.ifeng.com/timeshift/live/06OLEEWQKN4/timeshift.m3u8?txKbps=702&delay=967


东森新闻,http://61.221.81.93:8078/hls/33/80/ebcnews.m3u8
 民视新闻,http://123.51.230.108:18663/.m3u8
 东森戏剧,http://123.51.230.108:18538/.m3u8
 东森财经,http://123.51.230.108:18515/.m3u8
东森财经新闻,http://123.51.149.68:18515/0.m3u8
NHK,http://123.51.149.68:18525/0.m3u8
东森戏剧,http://123.51.149.68:18538/0.m3u8
东风37,http://123.51.149.68:18560/0.m3u8
八大第一,http://123.51.149.68:18539/0.m3u8
民视新闻,http://123.51.149.68:18663/0.m3u8

MoMo\ELEVEN1,http://61.221.81.93:8078/hls/25/80/esport.m3u8
ELEVEN2,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
大爱1台,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8

RTHK,http://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8


斗鱼,http://openhls-tct.douyucdn2.cn/dyliveflv1a/315457rYgPR3LxvN.m3u8

翡翠台1,http://lu1.cc/itv/php/gudou.php?id=fct
[测试]凤凰香港,http://162.19.247.76:22222/live/fenghuangxianggang/index.m3u8

[测试]凤凰香港,http://162.19.247.76:22222/live/fenghuangxianggang/index.m3u8



澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

VIUTV 



环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8



凤凰中文,http://162.19.247.76:22222/live/fenghuangweishi/index.m3u8

凤凰资讯,http://162.19.247.76:22222/live/fenghuangzhixun/index.m3u8



翡翠台,https://epg.pw/stream/32e4ae9af65495464449144f8ac46bb0c384b67e3252e757547402d54fb08dc1.m3u8
翡翠台,https://epg.pw/stream/262189ae99c1e06cd28c91958a372159ce25150e10daf805237dbcbe72f95e9d.m3u8
翡翠台,https://epg.pw/stream/d8c93b48b91c1ebf0dba342a788c771416122535649aa71f70dced7b8917817f.m3u8
翡翠台,https://epg.pw/stream/d060c5d1cc0bf154a0b238e05247a360582c95d53a959d4a85e46c4ea2f117b1.m3u8



无线新闻,https://epg.pw/stream/8a901f8dbc93b286fc53ceceda0a7198f41dfd91a2ca2a528e314aea87eb806b.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8





香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8


东森洋片,http://120.84.96.87:808/hls/33/index.m3u8
东森洋片,https://epg.pw/stream/b31a4aef65cf79aeb593a2b6ebda2923554b12d4a8548eb1edde0821deea70a6.m3u8
东森财经,http://123.51.230.108:18515/.m3u8
东森财经,https://epg.pw/stream/b63e2d95c2b56cb909e04f9639d8da0cef29a29061078ad5e4407af8c8b176cf.m3u8
东森美洲,https://epg.pw/stream/10dcfb45b0ddd79ac6702607b66cfa90a712386f27466569bca9d193bf835b95.m3u8
东森美洲,https://epg.pw/stream/6c39ab3028c59342214ff47b2f79d643390e281638f08abb03e29305fe206a8f.m3u8
东森幼幼,https://epg.pw/stream/8dfba96bc982678318317e64a171da760c42ff4509d786be4a7391398301e296.m3u8
东森新闻,https://epg.pw/stream/7872a236f1393aa913844a130912aa8891f4bbf96841157ed4605778bc0bc62f.m3u8
东森新闻,https://epg.pw/stream/9787fc554f1f1386e7741a9967b3bf15740a19429fa12aa5760a266316b7f0ce.m3u8






中视,https://epg.pw/stream/4868f3c2ae2971b2e2280606399ac8827b7310440a7e34de3fbc9ebfbe669b15.m3u8
中视,https://epg.pw/stream/b94ea4e20a65910b6ed9b14584fdfbf5153004fb79e4e6f4c0d2e09903718e72.m3u8
民视,https://epg.pw/stream/baafe5a3235e0e97c37e17d405ffa3ad861a00b98244d56cabea72b1fa72bfb3.m3u8
民视,https://epg.pw/stream/f7d0155f8e91c0df13648fa372d64f90bf1b15643b563dfee3080756c1e77ad1.m3u8
民视,https://epg.pw/stream/759890ecf3c5ede3ae68c067607458a7b94737e14a330f2931b1d43d329dc777.m3u8
民视,https://epg.pw/stream/65eb757ff8662a57dd30151116cc63596b1a52fd070c65ff0c7aa2fef1876b73.m3u8
公视,https://epg.pw/stream/51977474cd7548fefa029e9ec4ca7c2271df8eb664ef20c8a8f0a5d97e04bea1.m3u8
公视,https://epg.pw/stream/173fa03f4310f5ed33b0f654ee8ae821bd1403a887792c7a40f8fd7399783b45.m3u8
八大綜合,https://epg.pw/stream/e4e999847989ab2612e8b2389bd6b0cd9328154e41f26e2a5cd7a3955f64073b.m3u8
八大綜合,https://epg.pw/stream/c1a69db8adc96d2b33127cfcc5f75540f4a008cae6592bd43b03898adee5f9c0.m3u8
八大綜合,https://epg.pw/stream/7111b5f26e0b39a6562929087146d77de127e340697c94d9a8fa9e70934f6ed1.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
八大綜合,https://epg.pw/stream/03b1d042fe7c30aa1e7088db5fee0ccdebb2cd01f75ea075a32a40a6d00ecd43.m3u8






三立台湾,https://epg.pw/stream/bfb4f28ad7b1bc3e20703b9f35b51104a59eca154ec67643bf9d30a8af4b607a.m3u8
三立綜合,https://epg.pw/stream/2ae8ba664e18a15acef81d53edb6f594d9966d599d6a3f4e575718094b9cc14a.m3u8
TVBS欢乐台,https://epg.pw/stream/2bfd3b14e0a59e99d885cbf7684486408a5ea370fa39efd69b7eda0dd1aa4275.m3u8


RTHK31,https://epg.pw/stream/1a38a47797fd592a585a9279c9d72fb4d6d88298c349a4162c95f2bad36bc746.m3u8
RTHK32,https://epg.pw/stream/1aeac95c61b1448a7d796cd84464cab853203cc03974537fb2eadb538a6cb447.m3u8
RTHK32,https://epg.pw/stream/2949209a6405553d935a2f7f9570163ab15e45044f8e6df5e8ce91caaf1010a1.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,https://epg.pw/stream/2e1526fba7aa462437870a9b3838b89f0f9028be78b5d0ca8806c92277ae5427.m3u8

J2,https://epg.pw/stream/78de2825f146c5b465f83bff1408375faec5a29181fdce2b05bbaeb8d4dce6aa.m3u8
J2,https://epg.pw/stream/222d0fb1ed17d09347d6abfc0c647e707dd628ef99d0f99d3a7b4d3816b2bc5b.m3u8

HBO,http://208.115.225.174:14165
HBO,http://208.115.225.174:14160

Now TV,https://epg.pw/stream/3520ee60307e71d6d4bc350b1a903a65f3843c1e622187e0ef997e3de43454d1.m3u8

靖天国际台,https://epg.pw/stream/d2a085f2b845cd1bae8a3c21115cd40fabc896a21e3129da1237459eccb37961.m3u8

东风37,https://epg.pw/stream/5ea1bdb3302117611f2a3a33f51d04aef8232d4a636f6ee76b7abbc05136c2d2.m3u8

还宇新闻台,https://epg.pw/stream/35bd37d8946955881c3366e419f0e8f985b2ef41f4c5f8ef2566ea7f42320db5.m3u8


美国中文,https://jpts.sinovision.net/livestream.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
东森洋片,http://120.84.96.87:808/hls/33/index.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
東森財經HD,http://123.51.230.108:18515/.m3u8
NHK世界HD,http://123.51.230.108:18525/.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
中天娱乐台,http://162.19.247.76:22222/live/ztyl/index.m3u8
TVBS新闻台,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
东森戏剧,http://123.51.230.108:18538/.m3u8
NHK世界HD,http://123.51.230.108:18525/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
NHK世界HD,http://123.51.230.108:18525/.m3u8
東森戲劇HD,http://123.51.230.108:18538/.m3u8
TVBS亚洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
东森戏剧,http://123.51.230.108:18538/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
TVBS亚洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
八大第一HD,http://123.51.230.108:18539/.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
