🌸刘公子的,#genre#
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
淳安电视台,https://wtmtylive.yunshicloud.com/tbziu1/ad592j.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed

嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8?zzhed
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed

🌸河南·地方,#genre#
河南卫视,http://www.cdnstv.com:9901/tsfile/live/1105_1.m3u8
都市频道,http://123.6.9.146/live/jz-henandushi/live.m3u8
都市频道,http://www.cdnstv.com:9901/tsfile/live/1106_1.m3u8
民生频道,http://www.cdnstv.com:9901/tsfile/live/1109_1.m3u8
民生频道,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
法制频道,http://www.cdnstv.com:9901/tsfile/live/1110_1.m3u8
电视剧频,http://www.cdnstv.com:9901/tsfile/live/1111_1.m3u8
新闻频道,http://www.cdnstv.com:9901/tsfile/live/1112_1.m3u8
欢腾购物,http://www.cdnstv.com:9901/tsfile/live/1113_1.m3u8
公共频道,http://www.cdnstv.com:9901/tsfile/live/1114_1.m3u8
乡村频道,http://www.cdnstv.com:9901/tsfile/live/1115_1.m3u8
国际频道,http://www.cdnstv.com:9901/tsfile/live/1067_1.m3u8
河南都市,http://[2409:8087:4400:20:1:a0f:12:c]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226430/index.m3u8
河南视剧,http://[2409:8087:4400:20:1:a0f:12:c]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226521/index.m3u8
河南民生,http://[2409:8087:4400:20:1:a0f:12:30]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226685/index.m3u8
河南法治,http://[2409:8087:4402:20:1:1216:401:3d]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226724/index.m3u8
河南新闻,http://[2409:8087:4402:20:1:1216:401:3c]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226544/index.m3u8
河南公共,http://[2409:8087:4402:20:1:1216:401:29]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226566/index.m3u8
河南乡村,http://[2409:8087:4402:20:1:1216:401:38]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226443/index.m3u8
河南国际,http://[2409:8087:4402:20:1:1216:401:3d]:80/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226588/index.m3u8
晴彩中原,http://www.cdnstv.com:9901/tsfile/live/1117_1.m3u8
郏县一套,http://www.cdnstv.com:9901/tsfile/live/1077_1.m3u8
平顶山新闻,http://www.cdnstv.com:9901/tsfile/live/1075_1.m3u8
平顶山城市,http://www.cdnstv.com:9901/tsfile/live/1076_1.m3u8
平顶山公共,http://www.cdnstv.com:9901/tsfile/live/1161_1.m3u8
舞钢一套,http://www.cdnstv.com:9901/tsfile/live/1078_1.m3u8
欢笑剧场,http://www.cdnstv.com:9901/tsfile/live/1015_1.m3u8
七彩戏剧,http://www.cdnstv.com:9901/tsfile/live/1016_1.m3u8
戏曲,http://www.cdnstv.com:9901/tsfile/live/1118_1.m3u8
文物宝库,http://www.cdnstv.com:9901/tsfile/live/1119_1.m3u8
梨园频道,http://www.cdnstv.com:9901/tsfile/live/1120_1.m3u8
武术世界,http://www.cdnstv.com:9901/tsfile/live/1121_1.m3u8
美食汇,http://www.cdnstv.com:9901/tsfile/live/1071_1.m3u8
棋牌汇,http://www.cdnstv.com:9901/tsfile/live/1123_1.m3u8
调解剧场,http://www.cdnstv.com:9901/tsfile/live/1072_1.m3u8
风尚河南,http://www.cdnstv.com:9901/tsfile/live/1125_1.m3u8
国学频道,http://www.cdnstv.com:9901/tsfile/live/1074_1.m3u8
河南|河南新闻,http://jycb.f3322.net:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南|河南都市,http://jycb.f3322.net:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
河南|河南民生,http://jycb.f3322.net:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
河南|河南法治,http://jycb.f3322.net:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南|河南电视剧,http://jycb.f3322.net:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南|河南移动,http://jycb.f3322.net:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南|文博,http://jycb.f3322.net:85/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
河南|戏曲,http://jycb.f3322.net:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
河南|功夫,http://jycb.f3322.net:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
河南|百姓调解,http://jycb.f3322.net:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
河南|河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
河南|安阳新闻,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
河南|安阳公共,http://live.dxhmt.cn:9080/18625858176/b53f118c3ffc4a5c82b6f14b8301fd17.m3u8
河南|宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
河南|登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
河南|邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
河南|范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8
河南|方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
河南|封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
河南|扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
河南|巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
河南|固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
河南|光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
河南|河南导视4K,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8
河南|河南电视剧,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream_360p/playlist.m3u8
河南|河南新闻,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
河南|鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
河南|滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8
河南|滑县民生,http://tvpull.dxhmt.cn:9081/tv/10526-2.m3u8
河南|滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
河南|淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
河南|潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
河南|辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
河南|获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
河南|郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
河南|建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
河南|焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
河南|焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
河南|焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
河南|睛彩焦作,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8
河南|浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
河南|兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
河南|林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
河南|临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
河南|灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
河南|鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
河南|鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
河南|栾川新闻,http://wshls.live.migucloud.com/live/LVVUJGFD_C0/playlist.m3u8
河南|罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
河南|洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8
河南|孟津生活,http://tvpull.dxhmt.cn:9081/tv/10322-1.m3u8
河南|孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
河南|孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
河南|泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
河南|渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
河南|南乐综合,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
河南|内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
河南|平顶山城市,http://live.dxhmt.cn:9080/13619822555/29df489f23274977826bb0c55cb0411d.m3u8
河南|平顶山民生,http://live.dxhmt.cn:9080/13619822555/b119d353d9fe4ee0ad34056550705665.m3u8
河南|平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
河南|淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
河南|杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
河南|沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8
河南|沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
河南|清丰综合,http://tvpull.dxhmt.cn:9081/tv/10922-1.m3u8
河南|清风平顶山,http://live.dxhmt.cn:9080/13619822555/ff0d20a1d7c840a3850bfdab119943ac.m3u8
河南|确山综合,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
河南|汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8
河南都市,http://123.6.9.146/live/jz-henandushi/live.m3u8?zhend
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8?zhend
洛阳综合频道,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8?zhend
洛阳科教频道,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8?zhend
洛阳文旅频道,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8?zhend
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8?zhend
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend
沁阳新闻综合,http://live.qinyangtv.com:82/channel1/sd/live.m3u8?zhend
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8?zhend


河南,http://39.135.55.105:6610/PLTV/88888888/224/3221227095/index.m3u8?servicetype=1?zhend
河南都市,http://123.6.9.146/live/jz-henandushi/live.m3u8?zhend
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8?zhend
中牟综合频道,http://rtsp.zmgdcm.cn:9850/playServer/acquirePlayService?type=live&resourceId=1000000000000001&protocol=hls0&drmType=none&deviceGroup=TV(STB)&op=sovp&playType=catchup&redirect.m3u8?zhend
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
孟津新闻频道,http://live.mjxrmt.com/live/18911069253/index.m3u8?zhend
郑州新闻综合,http://live.zztv.tv/gbds/playlist.m3u8?zhend
郑州商都频道,http://live.zztv.tv/zztv2/playlist.m3u8?zhend
郑州文体旅游,http://live.zztv.tv/wtzzly/playlist.m3u8?zhend
郑州影戏曲,http://live.zztv.tv/zztv4/playlist.m3u8?zhend
郑州妇女儿童,http://live.zztv.tv/zztv5/playlist.m3u8?zhend
郑州都市生活,http://live.zztv.tv/zztv6/playlist.m3u8?zhend
郑州教育频道,https://livezzutv.chinamcache.com/live/zb01.m3u8?auth_key=1677911572-0-0-f4af513ba8c09e7801f4700f1573be2c;{User-Agent@0151;{User-Agent@0151}}
洛阳综合频道,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8?zhend
洛阳科教频道,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8?zhend
洛阳文旅频道,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8?zhend
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
濮阳新闻综合,http://p4.weizan.cn/596962/009096533771181365/live.m3u8?zhend
濮阳公共频道,http://p4.weizan.cn/596962/573388626766862967/live.m3u8?zhend
许昌综合频道,http://live.s23.net:2015/live/smil:xczh.smil/playlist.m3u8?DVR?zhend
许昌公共频道,http://live.s23.net:2015/live/smil:xcgg.smil/playlist.m3u8?DVR?zhend
许昌农业科教,http://live.s23.net:2015/live/smil:nykj.smil/playlist.m3u8?DVR?zhend
睛彩许昌频道,http://live.s23.net:2015/live/smil:jcxc.smil/playlist.m3u8?DVR?zhend
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
周口新闻综合,http://tv.zkxww.com:1935/live1/mp4:ch1-500k/playlist.m3u8?DVR?zhend
周口公共频道,http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8?DVR?zhend
周口教育频道,http://tv.zkxww.com:1935/live3/mp4:ch3-500k/playlist.m3u8?DVR?zhend
周口图文信息,http://tv.zkxww.com:1935/live4/mp4:ch4-500k/playlist.m3u8?DVR?zhend
信阳综合频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyzhpd.m3u8?zhend
信阳公共频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyggpd.m3u8?zhend
信阳平桥电视,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xypqgdzx.m3u8?zhend
信阳平桥电视,http://hnpjj.chinashadt.com:1935/live/stream:pq.stream/playlist.m3u8?zhend
漯河新闻综合,http://pili-live-rtmp.195.i2863.com/i2863-195/live_195_027737.m3u8?zhend
漯河公共频道,http://pili-live-rtmp.195.i2863.com/i2863-195/live_195_925431.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8?zhend
永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8?zhend
永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
汝阳综合频道,http://wshls.live.migucloud.com/live/U6X3VPCB_C0/playlist.m3u8?zhend
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
沁阳新闻综合,http://live.qinyangtv.com:82/channel1/sd/live.m3u8?zhend
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8?zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8?zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
🌺天府·四川,#genre#
四川|江油新闻综合,http://dcpull.sctvcloud.com:80/live/56ce76ab01881000f9f7f6c700000000/playlist.m3u8

四川自贡综合频道,https://sczghlsg.tianma3600.com/sczg/zonghe.m3u8
四川|四川科教频道,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
四川|崇州综合频道,https://livesec.mudu.tv/watch/wke93f.m3u8
四川|金堂电视台,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
四川|龙泉驿新闻综合,https://3e8d752408c9eb6f2582d2a34336fb1f.livehwc3.cn:443/live-pull.newslqy.com/live/fmzb1682404988829.m3u8

四川|彭州综合频道,https://livepgc.chinamcache.com:443/pgc/006c149bad3d608b7112037b55281788.m3u8?auth_key=1696060355-0-0-754ba33e218861148203df898cd2dd28
四川|长宁综合频道,http://cnpull.sccnfb.com:80/live/123456.m3u8
四川|江安综合频道,https://p8.vzan.com/slowlive/917080675626502322/live.m3u8
四川|筠连综合频道,http://live.dameijunlian.cn:80/live1/live1.m3u8
四川|筠连综合频道,http://118.122.78.172:89/live1/live1.m3u8
四川|南溪综合频道,http://p8.vzan.com/102532487/897170424053957134/live.m3u8
四川|叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
四川|威远新闻综合,http://dxplay.scwy.cn:80/live/weiyuanzonghepingdao/index.m3u8
四川|达川综合频道,https://livepull.dachuan.org.cn:443/live/fmzb1653876985419.m3u8
